source,target,value,distance_end,code_site,date
L'Ardèche_72.0,L'Ardèche_54.0,15.435,204.0,V5014010,2023-12-16
L'Ardèche_72.0,L'Ardèche_54.0,10.524,204.0,V5014010,2023-12-25
L'Ardèche_72.0,L'Ardèche_54.0,14.218,204.0,V5014010,2023-11-25
L'Ardèche_72.0,L'Ardèche_54.0,9.141,204.0,V5014010,2023-12-29
L'Ardèche_72.0,L'Ardèche_54.0,50.882,204.0,V5014010,2023-11-04
L'Ardèche_72.0,L'Ardèche_54.0,20.515,204.0,V5014010,2023-12-15
L'Ardèche_72.0,L'Ardèche_54.0,29.656,204.0,V5014010,2023-12-12
L'Ardèche_72.0,L'Ardèche_54.0,14.588,204.0,V5014010,2023-11-24
L'Ardèche_72.0,L'Ardèche_54.0,8.966,204.0,V5014010,2023-12-30
L'Ardèche_72.0,L'Ardèche_54.0,9.402,204.0,V5014010,2023-12-28
L'Ardèche_72.0,L'Ardèche_54.0,9.807,204.0,V5014010,2023-12-27
L'Ardèche_72.0,L'Ardèche_54.0,27.953,204.0,V5014010,2023-12-02
L'Ardèche_72.0,L'Ardèche_54.0,29.646,204.0,V5014010,2023-12-01
L'Ardèche_72.0,L'Ardèche_54.0,16.204,204.0,V5014010,2023-11-26
L'Ardèche_72.0,L'Ardèche_54.0,58.741,204.0,V5014010,2023-11-03
L'Ardèche_72.0,L'Ardèche_54.0,57.535,204.0,V5014010,2023-11-05
L'Ardèche_72.0,L'Ardèche_54.0,26.673,204.0,V5014010,2023-11-15
L'Ardèche_72.0,L'Ardèche_54.0,59.075,204.0,V5014010,2023-11-02
L'Ardèche_72.0,L'Ardèche_54.0,28.035,204.0,V5014010,2023-12-14
L'Ardèche_72.0,L'Ardèche_54.0,16.777,204.0,V5014010,2023-11-27
L'Ardèche_72.0,L'Ardèche_54.0,10.225,204.0,V5014010,2023-12-26
L'Ardèche_72.0,L'Ardèche_54.0,25.342,204.0,V5014010,2023-11-30
L'Ardèche_72.0,L'Ardèche_54.0,26.011,204.0,V5014010,2023-12-03
L'Ardèche_72.0,L'Ardèche_54.0,26.078,204.0,V5014010,2023-11-17
L'Ardèche_72.0,L'Ardèche_54.0,24.549,204.0,V5014010,2023-11-14
L'Ardèche_54.0,L'Ardèche_41.0,3.95,186.0,V5035022,2023-12-07
L'Ardèche_54.0,L'Ardèche_41.0,2.523,186.0,V5035022,2023-12-21
L'Ardèche_54.0,L'Ardèche_41.0,2.764,186.0,V5035022,2023-12-19
L'Ardèche_54.0,L'Ardèche_41.0,1.784,186.0,V5035022,2023-12-31
L'Ardèche_54.0,L'Ardèche_41.0,2.115,186.0,V5035022,2023-11-26
L'Ardèche_54.0,L'Ardèche_41.0,3.247,186.0,V5035022,2023-11-20
L'Ardèche_54.0,L'Ardèche_41.0,2.996,186.0,V5035022,2023-11-21
L'Ardèche_54.0,L'Ardèche_41.0,1.848,186.0,V5035022,2023-12-29
L'Ardèche_54.0,L'Ardèche_41.0,1.853,186.0,V5035022,2023-12-28
L'Ardèche_54.0,L'Ardèche_41.0,7.224,186.0,V5035022,2023-11-11
L'Ardèche_54.0,L'Ardèche_41.0,2.543,186.0,V5035022,2023-12-01
L'Ardèche_54.0,L'Ardèche_41.0,8.131,186.0,V5035022,2023-11-10
L'Ardèche_54.0,L'Ardèche_41.0,10.886,186.0,V5035022,2023-11-03
L'Ardèche_54.0,L'Ardèche_41.0,10.883,186.0,V5035022,2023-11-02
L'Ardèche_54.0,L'Ardèche_41.0,6.102,186.0,V5035022,2023-12-08
L'Ardèche_54.0,L'Ardèche_41.0,2.662,186.0,V5035022,2023-12-20
L'Ardèche_54.0,L'Ardèche_41.0,2.05,186.0,V5035022,2023-12-25
L'Ardèche_54.0,L'Ardèche_41.0,10.18,186.0,V5035022,2023-11-04
L'Ardèche_54.0,L'Ardèche_41.0,8.024,186.0,V5035022,2023-11-09
L'Ardèche_54.0,L'Ardèche_41.0,13.358,186.0,V5035022,2023-11-05
L'Ardèche_54.0,L'Ardèche_41.0,2.421,186.0,V5035022,2023-11-24
L'Ardèche_54.0,L'Ardèche_41.0,2.4,186.0,V5035022,2023-12-03
L'Ardèche_54.0,L'Ardèche_41.0,10.54,186.0,V5035022,2023-11-06
L'Ardèche_54.0,L'Ardèche_41.0,1.791,186.0,V5035022,2023-12-30
L'Ardèche_54.0,L'Ardèche_41.0,3.049,186.0,V5035022,2023-12-04
L'Ardèche_54.0,L'Ardèche_41.0,1.988,186.0,V5035022,2023-11-28
L'Ardèche_54.0,L'Ardèche_41.0,2.164,186.0,V5035022,2023-12-24
L'Ardèche_54.0,L'Ardèche_41.0,2.011,186.0,V5035022,2023-11-27
L'Ardèche_54.0,L'Ardèche_41.0,1.978,186.0,V5035022,2023-12-26
L'Ardèche_54.0,L'Ardèche_41.0,8.911,186.0,V5035022,2023-11-07
L'Ardèche_54.0,L'Ardèche_41.0,5.927,186.0,V5035022,2023-12-05
L'Ardèche_54.0,L'Ardèche_41.0,1.914,186.0,V5035022,2023-11-29
L'Ardèche_54.0,L'Ardèche_41.0,2.579,186.0,V5035022,2023-11-23
L'Ardèche_54.0,L'Ardèche_41.0,2.275,186.0,V5035022,2023-11-25
L'Ardèche_54.0,L'Ardèche_41.0,8.556,186.0,V5035022,2023-11-01
L'Ardèche_54.0,L'Ardèche_41.0,2.279,186.0,V5035022,2023-12-23
L'Ardèche_54.0,L'Ardèche_41.0,3.026,186.0,V5035022,2023-12-02
L'Ardèche_54.0,L'Ardèche_41.0,7.576,186.0,V5035022,2023-11-08
L'Ardèche_54.0,L'Ardèche_41.0,1.888,186.0,V5035022,2023-12-27
L'Ardèche_54.0,L'Ardèche_41.0,4.705,186.0,V5035022,2023-12-06
L'Ardèche_54.0,L'Ardèche_41.0,2.396,186.0,V5035022,2023-12-22
L'Ardèche_54.0,L'Ardèche_41.0,2.786,186.0,V5035022,2023-11-22
L'Ardèche_54.0,L'Ardèche_41.0,2.17,186.0,V5035022,2023-11-30
L'Ardèche_54.0,L'Ardèche_41.0,3.63,186.0,V5035022,2023-12-15
L'Ardèche_54.0,L'Ardèche_41.0,6.645,186.0,V5035022,2023-12-09
L'Ardèche_54.0,L'Ardèche_41.0,5.323,186.0,V5035022,2023-12-11
L'Ardèche_54.0,L'Ardèche_41.0,2.905,186.0,V5035022,2023-12-18
L'Ardèche_54.0,L'Ardèche_41.0,6.609,186.0,V5035022,2023-11-13
L'Ardèche_54.0,L'Ardèche_41.0,3.07,186.0,V5035022,2023-12-17
L'Ardèche_54.0,L'Ardèche_41.0,4.149,186.0,V5035022,2023-12-14
L'Ardèche_54.0,L'Ardèche_41.0,4.5,186.0,V5035022,2023-12-13
L'Ardèche_54.0,L'Ardèche_41.0,3.966,186.0,V5035022,2023-11-18
L'Ardèche_54.0,L'Ardèche_41.0,3.549,186.0,V5035022,2023-11-19
L'Ardèche_54.0,L'Ardèche_41.0,5.876,186.0,V5035022,2023-12-10
L'Ardèche_54.0,L'Ardèche_41.0,7.26,186.0,V5035022,2023-11-12
L'Ardèche_54.0,L'Ardèche_41.0,4.852,186.0,V5035022,2023-12-12
L'Ardèche_54.0,L'Ardèche_41.0,6.069,186.0,V5035022,2023-11-14
L'Ardèche_54.0,L'Ardèche_41.0,4.884,186.0,V5035022,2023-11-16
L'Ardèche_54.0,L'Ardèche_41.0,3.247,186.0,V5035022,2023-12-16
L'Ardèche_54.0,L'Ardèche_41.0,5.444,186.0,V5035022,2023-11-15
L'Ardèche_54.0,L'Ardèche_41.0,4.362,186.0,V5035022,2023-11-17
L'Ardèche_41.0,L'Ardèche_12.0,24.594,173.0,V5054010,2023-12-17
L'Ardèche_41.0,L'Ardèche_12.0,50.288,173.0,V5054010,2023-12-12
L'Ardèche_41.0,L'Ardèche_12.0,14.647,173.0,V5054010,2023-12-28
L'Ardèche_41.0,L'Ardèche_12.0,31.116,173.0,V5054010,2023-11-27
L'Ardèche_41.0,L'Ardèche_12.0,74.282,173.0,V5054010,2023-11-08
L'Ardèche_41.0,L'Ardèche_12.0,47.663,173.0,V5054010,2023-11-16
L'Ardèche_41.0,L'Ardèche_12.0,14.908,173.0,V5054010,2023-12-29
L'Ardèche_41.0,L'Ardèche_12.0,95.327,173.0,V5054010,2023-11-03
L'Ardèche_41.0,L'Ardèche_12.0,49.289,173.0,V5054010,2023-11-15
L'Ardèche_41.0,L'Ardèche_12.0,56.09,173.0,V5054010,2023-12-06
L'Ardèche_41.0,L'Ardèche_12.0,40.767,173.0,V5054010,2023-11-22
L'Ardèche_41.0,L'Ardèche_12.0,16.944,173.0,V5054010,2023-12-22
L'Ardèche_41.0,L'Ardèche_12.0,31.446,173.0,V5054010,2023-11-26
L'Ardèche_41.0,L'Ardèche_12.0,32.076,173.0,V5054010,2023-12-01
L'Ardèche_41.0,L'Ardèche_12.0,71.328,173.0,V5054010,2023-11-09
L'Ardèche_41.0,L'Ardèche_12.0,38.794,173.0,V5054010,2023-12-10
L'Ardèche_41.0,L'Ardèche_12.0,13.819,173.0,V5054010,2023-12-27
L'Ardèche_41.0,L'Ardèche_12.0,46.883,173.0,V5054010,2023-12-15
L'Ardèche_41.0,L'Ardèche_12.0,29.5,173.0,V5054010,2023-11-23
L'Ardèche_41.0,L'Ardèche_12.0,49.846,173.0,V5054010,2023-12-03
L'Ardèche_41.0,L'Ardèche_12.0,14.996,173.0,V5054010,2023-12-25
L'Ardèche_41.0,L'Ardèche_12.0,105.305,173.0,V5054010,2023-11-05
L'Ardèche_41.0,L'Ardèche_12.0,53.235,173.0,V5054010,2023-11-14
L'Ardèche_41.0,L'Ardèche_12.0,28.475,173.0,V5054010,2023-12-16
L'Ardèche_41.0,L'Ardèche_12.0,93.272,173.0,V5054010,2023-11-06
L'Ardèche_41.0,L'Ardèche_12.0,38.568,173.0,V5054010,2023-12-11
L'Ardèche_41.0,L'Ardèche_12.0,48.794,173.0,V5054010,2023-12-04
L'Ardèche_41.0,L'Ardèche_12.0,14.259,173.0,V5054010,2023-12-26
L'Ardèche_41.0,L'Ardèche_12.0,15.417,173.0,V5054010,2023-12-24
L'Ardèche_41.0,L'Ardèche_12.0,80.993,173.0,V5054010,2023-11-04
L'Ardèche_41.0,L'Ardèche_12.0,23.075,173.0,V5054010,2023-11-25
L'Ardèche_41.0,L'Ardèche_12.0,45.143,173.0,V5054010,2023-12-02
L'Ardèche_41.0,L'Ardèche_12.0,51.528,173.0,V5054010,2023-11-17
L'Ardèche_41.0,L'Ardèche_12.0,42.755,173.0,V5054010,2023-11-18
L'Ardèche_41.0,L'Ardèche_12.0,79.236,173.0,V5054010,2023-11-07
L'Ardèche_41.0,L'Ardèche_12.0,65.69,173.0,V5054010,2023-11-13
L'Ardèche_41.0,L'Ardèche_12.0,59.806,173.0,V5054010,2023-12-05
L'Ardèche_41.0,L'Ardèche_12.0,73.303,173.0,V5054010,2023-11-12
L'Ardèche_41.0,L'Ardèche_12.0,15.989,173.0,V5054010,2023-12-23
L'Ardèche_41.0,L'Ardèche_12.0,20.287,173.0,V5054010,2023-12-21
L'Ardèche_41.0,L'Ardèche_12.0,23.592,173.0,V5054010,2023-11-24
L'Ardèche_41.0,L'Ardèche_12.0,36.446,173.0,V5054010,2023-11-20
L'Ardèche_41.0,L'Ardèche_12.0,78.765,173.0,V5054010,2023-11-02
L'Ardèche_41.0,L'Ardèche_12.0,73.466,173.0,V5054010,2023-11-10
L'Ardèche_41.0,L'Ardèche_12.0,67.539,173.0,V5054010,2023-11-01
L'Ardèche_41.0,L'Ardèche_12.0,13.598,173.0,V5054010,2023-12-30
L'Ardèche_41.0,L'Ardèche_12.0,52.534,173.0,V5054010,2023-12-13
L'Ardèche_41.0,L'Ardèche_12.0,47.349,173.0,V5054010,2023-12-14
L'Ardèche_41.0,L'Ardèche_12.0,25.211,173.0,V5054010,2023-11-29
L'Ardèche_41.0,L'Ardèche_12.0,29.592,173.0,V5054010,2023-12-20
L'Ardèche_41.0,L'Ardèche_12.0,33.204,173.0,V5054010,2023-12-18
L'Ardèche_41.0,L'Ardèche_12.0,36.287,173.0,V5054010,2023-12-19
L'Ardèche_41.0,L'Ardèche_12.0,61.384,173.0,V5054010,2023-12-09
L'Ardèche_41.0,L'Ardèche_12.0,69.096,173.0,V5054010,2023-12-08
L'Ardèche_41.0,L'Ardèche_12.0,12.888,173.0,V5054010,2023-12-31
L'Ardèche_41.0,L'Ardèche_12.0,19.904,173.0,V5054010,2023-11-28
L'Ardèche_41.0,L'Ardèche_12.0,25.57,173.0,V5054010,2023-11-19
L'Ardèche_41.0,L'Ardèche_12.0,70.91,173.0,V5054010,2023-11-11
L'Ardèche_41.0,L'Ardèche_12.0,49.666,173.0,V5054010,2023-12-07
L'Ardèche_41.0,L'Ardèche_12.0,29.635,173.0,V5054010,2023-11-30
L'Ardèche_41.0,L'Ardèche_12.0,46.605,173.0,V5054010,2023-11-21
L'Ardèche_12.0,Le Rhône_99.0,28.886,144.0,V5064010,2023-11-19
L'Ardèche_12.0,Le Rhône_99.0,74.475,144.0,V5064010,2023-11-01
L'Ardèche_12.0,Le Rhône_99.0,61.298,144.0,V5064010,2023-12-08
L'Ardèche_12.0,Le Rhône_99.0,49.684,144.0,V5064010,2023-12-15
L'Ardèche_12.0,Le Rhône_99.0,48.162,144.0,V5064010,2023-11-18
L'Ardèche_12.0,Le Rhône_99.0,14.125,144.0,V5064010,2023-12-27
L'Ardèche_12.0,Le Rhône_99.0,84.313,144.0,V5064010,2023-11-07
L'Ardèche_12.0,Le Rhône_99.0,68.311,144.0,V5064010,2023-11-13
L'Ardèche_12.0,Le Rhône_99.0,29.606,144.0,V5064010,2023-12-18
L'Ardèche_12.0,Le Rhône_99.0,58.205,144.0,V5064010,2023-12-05
L'Ardèche_12.0,Le Rhône_99.0,70.72,144.0,V5064010,2023-12-09
L'Ardèche_12.0,Le Rhône_99.0,29.65,144.0,V5064010,2023-11-30
L'Ardèche_12.0,Le Rhône_99.0,42.192,144.0,V5064010,2023-12-02
L'Ardèche_12.0,Le Rhône_99.0,34.831,144.0,V5064010,2023-12-16
L'Ardèche_12.0,Le Rhône_99.0,49.985,144.0,V5064010,2023-12-03
L'Ardèche_12.0,Le Rhône_99.0,110.685,144.0,V5064010,2023-11-05
L'Ardèche_12.0,Le Rhône_99.0,15.342,144.0,V5064010,2023-12-25
L'Ardèche_12.0,Le Rhône_99.0,73.429,144.0,V5064010,2023-11-11
L'Ardèche_12.0,Le Rhône_99.0,38.422,144.0,V5064010,2023-12-11
L'Ardèche_12.0,Le Rhône_99.0,49.631,144.0,V5064010,2023-12-13
L'Ardèche_12.0,Le Rhône_99.0,12.963,144.0,V5064010,2023-12-31
L'Ardèche_12.0,Le Rhône_99.0,96.832,144.0,V5064010,2023-11-06
L'Ardèche_12.0,Le Rhône_99.0,38.807,144.0,V5064010,2023-12-19
L'Ardèche_12.0,Le Rhône_99.0,24.686,144.0,V5064010,2023-11-25
L'Ardèche_12.0,Le Rhône_99.0,44.928,144.0,V5064010,2023-12-04
L'Ardèche_12.0,Le Rhône_99.0,14.379,144.0,V5064010,2023-12-26
L'Ardèche_12.0,Le Rhône_99.0,54.31,144.0,V5064010,2023-11-14
L'Ardèche_12.0,Le Rhône_99.0,33.974,144.0,V5064010,2023-11-23
L'Ardèche_12.0,Le Rhône_99.0,15.87,144.0,V5064010,2023-12-24
L'Ardèche_12.0,Le Rhône_99.0,83.515,144.0,V5064010,2023-11-04
L'Ardèche_12.0,Le Rhône_99.0,50.525,144.0,V5064010,2023-11-17
L'Ardèche_12.0,Le Rhône_99.0,33.186,144.0,V5064010,2023-11-20
L'Ardèche_12.0,Le Rhône_99.0,25.849,144.0,V5064010,2023-11-29
L'Ardèche_12.0,Le Rhône_99.0,16.638,144.0,V5064010,2023-12-23
L'Ardèche_12.0,Le Rhône_99.0,21.391,144.0,V5064010,2023-11-28
L'Ardèche_12.0,Le Rhône_99.0,71.553,144.0,V5064010,2023-11-09
L'Ardèche_12.0,Le Rhône_99.0,17.954,144.0,V5064010,2023-12-22
L'Ardèche_12.0,Le Rhône_99.0,26.256,144.0,V5064010,2023-12-17
L'Ardèche_12.0,Le Rhône_99.0,43.053,144.0,V5064010,2023-12-10
L'Ardèche_12.0,Le Rhône_99.0,25.729,144.0,V5064010,2023-11-24
L'Ardèche_12.0,Le Rhône_99.0,30.696,144.0,V5064010,2023-12-01
L'Ardèche_12.0,Le Rhône_99.0,100.736,144.0,V5064010,2023-11-03
L'Ardèche_12.0,Le Rhône_99.0,49.261,144.0,V5064010,2023-12-14
L'Ardèche_12.0,Le Rhône_99.0,46.403,144.0,V5064010,2023-11-21
L'Ardèche_12.0,Le Rhône_99.0,41.242,144.0,V5064010,2023-11-22
L'Ardèche_12.0,Le Rhône_99.0,49.366,144.0,V5064010,2023-12-07
L'Ardèche_12.0,Le Rhône_99.0,15.475,144.0,V5064010,2023-12-29
L'Ardèche_12.0,Le Rhône_99.0,49.76,144.0,V5064010,2023-11-15
L'Ardèche_12.0,Le Rhône_99.0,22.958,144.0,V5064010,2023-12-21
L'Ardèche_12.0,Le Rhône_99.0,71.091,144.0,V5064010,2023-11-02
L'Ardèche_12.0,Le Rhône_99.0,33.769,144.0,V5064010,2023-11-27
L'Ardèche_12.0,Le Rhône_99.0,72.062,144.0,V5064010,2023-11-12
L'Ardèche_12.0,Le Rhône_99.0,74.838,144.0,V5064010,2023-11-10
L'Ardèche_12.0,Le Rhône_99.0,49.996,144.0,V5064010,2023-11-16
L'Ardèche_12.0,Le Rhône_99.0,54.761,144.0,V5064010,2023-12-06
L'Ardèche_12.0,Le Rhône_99.0,53.5,144.0,V5064010,2023-12-12
L'Ardèche_12.0,Le Rhône_99.0,14.144,144.0,V5064010,2023-12-30
L'Ardèche_12.0,Le Rhône_99.0,33.309,144.0,V5064010,2023-12-20
L'Ardèche_12.0,Le Rhône_99.0,30.023,144.0,V5064010,2023-11-26
L'Ardèche_12.0,Le Rhône_99.0,14.064,144.0,V5064010,2023-12-28
L'Ardèche_12.0,Le Rhône_99.0,73.853,144.0,V5064010,2023-11-08
L'Ardèche_101.0,L'Ardèche_99.0,1.714,233.0,V5004030,2023-12-26
L'Ardèche_101.0,L'Ardèche_99.0,3.183,233.0,V5004030,2023-11-16
L'Ardèche_101.0,L'Ardèche_99.0,1.904,233.0,V5004030,2023-11-28
L'Ardèche_101.0,L'Ardèche_99.0,3.629,233.0,V5004030,2023-11-14
L'Ardèche_101.0,L'Ardèche_99.0,3.006,233.0,V5004030,2023-11-17
L'Ardèche_101.0,L'Ardèche_99.0,1.614,233.0,V5004030,2023-12-28
L'Ardèche_101.0,L'Ardèche_99.0,2.449,233.0,V5004030,2023-12-15
L'Ardèche_101.0,L'Ardèche_99.0,1.968,233.0,V5004030,2023-11-26
L'Ardèche_101.0,L'Ardèche_99.0,6.921,233.0,V5004030,2023-11-04
L'Ardèche_101.0,L'Ardèche_99.0,1.849,233.0,V5004030,2023-11-29
L'Ardèche_101.0,L'Ardèche_99.0,2.23,233.0,V5004030,2023-12-02
L'Ardèche_101.0,L'Ardèche_99.0,6.081,233.0,V5004030,2023-11-06
L'Ardèche_101.0,L'Ardèche_99.0,1.559,233.0,V5004030,2023-12-31
L'Ardèche_101.0,L'Ardèche_99.0,5.962,233.0,V5004030,2023-11-01
L'Ardèche_101.0,L'Ardèche_99.0,1.936,233.0,V5004030,2023-11-27
L'Ardèche_101.0,L'Ardèche_99.0,1.664,233.0,V5004030,2023-12-27
L'Ardèche_101.0,L'Ardèche_99.0,1.564,233.0,V5004030,2023-12-29
L'Ardèche_101.0,L'Ardèche_99.0,7.054,233.0,V5004030,2023-11-03
L'Ardèche_101.0,L'Ardèche_99.0,3.375,233.0,V5004030,2023-11-15
L'Ardèche_101.0,L'Ardèche_99.0,2.637,233.0,V5004030,2023-12-12
L'Ardèche_101.0,L'Ardèche_99.0,2.022,233.0,V5004030,2023-12-03
L'Ardèche_101.0,L'Ardèche_99.0,2.061,233.0,V5004030,2023-11-25
L'Ardèche_101.0,L'Ardèche_99.0,7.878,233.0,V5004030,2023-11-02
L'Ardèche_101.0,L'Ardèche_99.0,2.833,233.0,V5004030,2023-11-18
L'Ardèche_101.0,L'Ardèche_99.0,2.564,233.0,V5004030,2023-12-14
L'Ardèche_101.0,L'Ardèche_99.0,1.519,233.0,V5004030,2023-12-30
L'Ardèche_101.0,L'Ardèche_99.0,7.081,233.0,V5004030,2023-11-05
L'Ardèche_101.0,L'Ardèche_99.0,2.622,233.0,V5004030,2023-12-13
L'Ardèche_101.0,L'Ardèche_99.0,2.061,233.0,V5004030,2023-11-30
L'Ardèche_101.0,L'Ardèche_99.0,2.272,233.0,V5004030,2023-12-01
L'Ardèche_101.0,L'Ardèche_99.0,2.378,233.0,V5004030,2023-12-16
L'Ardèche_101.0,L'Ardèche_99.0,4.497,233.0,V5004030,2023-11-10
L'Ardèche_101.0,L'Ardèche_99.0,1.962,233.0,V5004030,2023-12-22
L'Ardèche_101.0,L'Ardèche_99.0,2.376,233.0,V5004030,2023-12-06
L'Ardèche_101.0,L'Ardèche_99.0,2.149,233.0,V5004030,2023-11-24
L'Ardèche_101.0,L'Ardèche_99.0,2.179,233.0,V5004030,2023-12-19
L'Ardèche_101.0,L'Ardèche_99.0,2.187,233.0,V5004030,2023-11-23
L'Ardèche_101.0,L'Ardèche_99.0,2.568,233.0,V5004030,2023-11-20
L'Ardèche_101.0,L'Ardèche_99.0,3.89,233.0,V5004030,2023-11-13
L'Ardèche_101.0,L'Ardèche_99.0,2.531,233.0,V5004030,2023-12-05
L'Ardèche_101.0,L'Ardèche_99.0,2.693,233.0,V5004030,2023-12-10
L'Ardèche_101.0,L'Ardèche_99.0,2.313,233.0,V5004030,2023-11-22
L'Ardèche_101.0,L'Ardèche_99.0,2.113,233.0,V5004030,2023-12-20
L'Ardèche_101.0,L'Ardèche_99.0,4.872,233.0,V5004030,2023-11-09
L'Ardèche_101.0,L'Ardèche_99.0,1.814,233.0,V5004030,2023-12-24
L'Ardèche_101.0,L'Ardèche_99.0,2.712,233.0,V5004030,2023-12-09
L'Ardèche_101.0,L'Ardèche_99.0,5.329,233.0,V5004030,2023-11-07
L'Ardèche_101.0,L'Ardèche_99.0,4.273,233.0,V5004030,2023-11-12
L'Ardèche_101.0,L'Ardèche_99.0,2.44,233.0,V5004030,2023-11-21
L'Ardèche_101.0,L'Ardèche_99.0,2.695,233.0,V5004030,2023-11-19
L'Ardèche_101.0,L'Ardèche_99.0,2.311,233.0,V5004030,2023-12-17
L'Ardèche_101.0,L'Ardèche_99.0,2.722,233.0,V5004030,2023-12-08
L'Ardèche_101.0,L'Ardèche_99.0,1.764,233.0,V5004030,2023-12-25
L'Ardèche_101.0,L'Ardèche_99.0,2.362,233.0,V5004030,2023-12-04
L'Ardèche_101.0,L'Ardèche_99.0,2.245,233.0,V5004030,2023-12-18
L'Ardèche_101.0,L'Ardèche_99.0,2.281,233.0,V5004030,2023-12-07
L'Ardèche_101.0,L'Ardèche_99.0,4.815,233.0,V5004030,2023-11-08
L'Ardèche_101.0,L'Ardèche_99.0,2.652,233.0,V5004030,2023-12-11
L'Ardèche_101.0,L'Ardèche_99.0,2.042,233.0,V5004030,2023-12-21
L'Ardèche_101.0,L'Ardèche_99.0,4.105,233.0,V5004030,2023-11-11
L'Ardèche_101.0,L'Ardèche_99.0,1.881,233.0,V5004030,2023-12-23
L'Ain_41.0,L'Ain_19.0,152.15,408.0,V2712010,2023-12-28
L'Ain_41.0,L'Ain_19.0,762.297,408.0,V2712010,2023-11-15
L'Ain_41.0,L'Ain_19.0,172.264,408.0,V2712010,2023-11-28
L'Ain_41.0,L'Ain_19.0,217.517,408.0,V2712010,2023-12-20
L'Ain_41.0,L'Ain_19.0,611.775,408.0,V2712010,2023-12-14
L'Ain_41.0,L'Ain_19.0,218.984,408.0,V2712010,2023-12-06
L'Ain_41.0,L'Ain_19.0,222.614,408.0,V2712010,2023-12-22
L'Ain_41.0,L'Ain_19.0,219.9,408.0,V2712010,2023-12-08
L'Ain_41.0,L'Ain_19.0,199.292,408.0,V2712010,2023-11-30
L'Ain_41.0,L'Ain_19.0,216.272,408.0,V2712010,2023-12-07
L'Ain_41.0,L'Ain_19.0,187.296,408.0,V2712010,2023-11-02
L'Ain_41.0,L'Ain_19.0,170.584,408.0,V2712010,2023-11-10
L'Ain_41.0,L'Ain_19.0,217.867,408.0,V2712010,2023-12-21
L'Ain_41.0,L'Ain_19.0,743.593,408.0,V2712010,2023-12-13
L'Ain_41.0,L'Ain_19.0,355.691,408.0,V2712010,2023-11-17
L'Ain_41.0,L'Ain_19.0,217.972,408.0,V2712010,2023-12-30
L'Ain_41.0,L'Ain_19.0,321.961,408.0,V2712010,2023-12-10
L'Ain_41.0,L'Ain_19.0,202.755,408.0,V2712010,2023-11-22
L'Ain_41.0,L'Ain_19.0,140.642,408.0,V2712010,2023-11-09
L'Ain_41.0,L'Ain_19.0,292.733,408.0,V2712010,2023-11-13
L'Ain_41.0,L'Ain_19.0,195.815,408.0,V2712010,2023-12-29
L'Ain_41.0,L'Ain_19.0,232.407,408.0,V2712010,2023-11-21
L'Ain_41.0,L'Ain_19.0,181.335,408.0,V2712010,2023-11-27
L'Ain_41.0,L'Ain_19.0,246.502,408.0,V2712010,2023-11-03
L'Ain_41.0,L'Ain_19.0,148.2,408.0,V2712010,2023-11-08
L'Ain_41.0,L'Ain_19.0,500.127,408.0,V2712010,2023-12-01
L'Ain_41.0,L'Ain_19.0,437.931,408.0,V2712010,2023-12-15
L'Ain_41.0,L'Ain_19.0,314.497,408.0,V2712010,2023-12-16
L'Ain_41.0,L'Ain_19.0,224.602,408.0,V2712010,2023-12-23
L'Ain_41.0,L'Ain_19.0,217.854,408.0,V2712010,2023-12-05
L'Ain_41.0,L'Ain_19.0,230.502,408.0,V2712010,2023-11-05
L'Ain_41.0,L'Ain_19.0,374.535,408.0,V2712010,2023-11-16
L'Ain_41.0,L'Ain_19.0,276.146,408.0,V2712010,2023-11-18
L'Ain_41.0,L'Ain_19.0,173.063,408.0,V2712010,2023-11-24
L'Ain_41.0,L'Ain_19.0,352.627,408.0,V2712010,2023-12-03
L'Ain_41.0,L'Ain_19.0,211.059,408.0,V2712010,2023-12-19
L'Ain_41.0,L'Ain_19.0,188.519,408.0,V2712010,2023-11-07
L'Ain_41.0,L'Ain_19.0,221.239,408.0,V2712010,2023-12-25
L'Ain_41.0,L'Ain_19.0,304.846,408.0,V2712010,2023-11-20
L'Ain_41.0,L'Ain_19.0,219.944,408.0,V2712010,2023-12-26
L'Ain_41.0,L'Ain_19.0,221.838,408.0,V2712010,2023-12-09
L'Ain_41.0,L'Ain_19.0,183.584,408.0,V2712010,2023-11-29
L'Ain_41.0,L'Ain_19.0,524.125,408.0,V2712010,2023-11-14
L'Ain_41.0,L'Ain_19.0,222.059,408.0,V2712010,2023-12-04
L'Ain_41.0,L'Ain_19.0,199.624,408.0,V2712010,2023-11-01
L'Ain_41.0,L'Ain_19.0,187.122,408.0,V2712010,2023-11-25
L'Ain_41.0,L'Ain_19.0,221.813,408.0,V2712010,2023-11-06
L'Ain_41.0,L'Ain_19.0,514.141,408.0,V2712010,2023-12-11
L'Ain_41.0,L'Ain_19.0,228.227,408.0,V2712010,2023-11-11
L'Ain_41.0,L'Ain_19.0,236.418,408.0,V2712010,2023-12-17
L'Ain_41.0,L'Ain_19.0,218.923,408.0,V2712010,2023-12-27
L'Ain_41.0,L'Ain_19.0,182.156,408.0,V2712010,2023-11-26
L'Ain_41.0,L'Ain_19.0,233.292,408.0,V2712010,2023-11-04
L'Ain_41.0,L'Ain_19.0,207.868,408.0,V2712010,2023-12-31
L'Ain_41.0,L'Ain_19.0,200.343,408.0,V2712010,2023-12-18
